user_id,age_group,education_level,employment_status,financial_knowledge_level,saving_habit,debt_experience,investment_experience,financial_behavior_level,financial_attitude_level,learning_goal,sex,risk,activity
U1641,18-24,universidad,estudiante,medio,ocasional,baja,ninguna,medio,medio,planificar finanzas,hombre,0.325,0.625
U1642,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1643,25-34,universidad,desempleado,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.675
U1644,25-34,universidad,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.7749999999999999
U1645,18-24,secundaria,estudiante,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.85
U1646,18-24,bachillerato,estudiante,medio,ocasional,baja,ninguna,medio,medio,presupuestar,hombre,0.325,0.625
U1647,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,alto,ahorrar,hombre,0.4,0.85
U1648,25-34,universidad,desempleado,medio,frecuente,baja,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.675
U1649,18-24,universidad,estudiante,medio,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.85
U1650,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1651,25-34,universidad,desempleado,,ocasional,ninguna,ninguna,medio,,planificar finanzas,hombre,0.30000000000000004,0.45
U1652,25-34,posgrado,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U1653,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,mujer,0.30000000000000004,0.7749999999999999
U1654,25-34,bachillerato,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.7749999999999999
U1655,25-34,bachillerato,empleado,medio,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.7749999999999999
U1656,18-24,bachillerato,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,presupuestar,hombre,0.325,0.85
U1657,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1658,18-24,bachillerato,empleado,medio,frecuente,baja,ninguna,alto,alto,ahorrar,hombre,0.4,0.8749999999999999
U1659,25-34,bachillerato,empleado,,ocasional,ninguna,ninguna,medio,,presupuestar,mujer,0.30000000000000004,0.55
U1660,18-24,bachillerato,estudiante,alto,ocasional,ninguna,ninguna,medio,alto,planificar finanzas,hombre,0.4,0.625
U1661,25-34,secundaria,empleado,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.7749999999999999
U1662,25-34,bachillerato,estudiante,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.75
U1663,25-34,posgrado,desempleado,medio,ocasional,baja,ninguna,medio,medio,ahorrar,hombre,0.325,0.45
U1664,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1665,25-34,universidad,empleado,medio,frecuente,ninguna,ninguna,alto,medio,presupuestar,hombre,0.325,0.7749999999999999
U1666,18-24,bachillerato,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,presupuestar,hombre,0.325,0.85
U1667,25-34,bachillerato,empleado,medio,frecuente,ninguna,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.7749999999999999
U1668,25-34,bachillerato,empleado,medio,frecuente,ninguna,ninguna,alto,medio,ahorrar,hombre,0.325,0.7749999999999999
U1669,25-34,posgrado,empleado,,ocasional,ninguna,ninguna,medio,,ahorrar,hombre,0.30000000000000004,0.55
U1670,25-34,universidad,estudiante,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.75
U1671,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U1672,25-34,posgrado,desempleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.675
U1673,18-24,bachillerato,estudiante,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.85
U1674,18-24,universidad,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,presupuestar,hombre,0.325,0.85
U1675,18-24,bachillerato,empleado,medio,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.8749999999999999
U1676,18-24,posgrado,estudiante,medio,ocasional,baja,ninguna,medio,medio,planificar finanzas,hombre,0.325,0.625
U1677,25-34,posgrado,desempleado,medio,ocasional,ninguna,ninguna,medio,medio,planificar finanzas,hombre,0.325,0.45
U1678,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.85
U1679,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.85
U1680,25-34,universidad,estudiante,,frecuente,ninguna,ninguna,alto,,presupuestar,mujer,0.30000000000000004,0.75
U1681,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U1682,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U1683,18-24,universidad,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.85
U1684,18-24,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.8749999999999999
U1685,25-34,universidad,empleado,,ocasional,ninguna,ninguna,medio,,planificar finanzas,hombre,0.30000000000000004,0.55
U1686,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U1687,25-34,posgrado,empleado,medio,frecuente,ninguna,ninguna,alto,medio,ahorrar,hombre,0.325,0.7749999999999999
U1688,18-24,universidad,estudiante,medio,ocasional,baja,ninguna,medio,medio,presupuestar,hombre,0.325,0.625
U1689,25-34,secundaria,empleado,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.7749999999999999
U1690,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1691,25-34,posgrado,empleado,medio,frecuente,baja,ninguna,alto,medio,presupuestar,hombre,0.325,0.7749999999999999
U1692,25-34,bachillerato,desempleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.675
U1693,25-34,universidad,empleado,alto,frecuente,ninguna,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.7749999999999999
U1694,18-24,universidad,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,presupuestar,hombre,0.325,0.85
U1695,25-34,bachillerato,empleado,,ocasional,ninguna,ninguna,medio,,planificar finanzas,mujer,0.30000000000000004,0.55
U1696,25-34,bachillerato,empleado,alto,ocasional,ninguna,ninguna,medio,alto,planificar finanzas,hombre,0.4,0.55
U1697,25-34,bachillerato,desempleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.675
U1698,18-24,bachillerato,estudiante,medio,frecuente,baja,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.85
U1699,18-24,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.8749999999999999
U1700,18-24,universidad,estudiante,alto,ocasional,ninguna,ninguna,medio,alto,planificar finanzas,hombre,0.4,0.625
U1701,25-34,bachillerato,desempleado,,ocasional,ninguna,ninguna,medio,,planificar finanzas,mujer,0.30000000000000004,0.45
U1702,18-24,universidad,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.8749999999999999
U1703,18-24,bachillerato,empleado,medio,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.8749999999999999
U1704,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U1705,25-34,posgrado,desempleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.675
U1706,18-24,universidad,estudiante,,frecuente,ninguna,ninguna,alto,,ahorrar,mujer,0.30000000000000004,0.85
U1707,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1708,18-24,bachillerato,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,presupuestar,hombre,0.325,0.85
U1709,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1710,18-24,posgrado,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.85
U1711,25-34,posgrado,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1712,18-24,secundaria,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.85
U1713,25-34,bachillerato,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.7749999999999999
U1714,18-24,universidad,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,presupuestar,mujer,0.325,0.85
U1715,18-24,bachillerato,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,ahorrar,mujer,0.4,0.85
U1716,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U1717,18-24,bachillerato,empleado,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.8749999999999999
U1718,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,mujer,0.30000000000000004,0.7749999999999999
U1719,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U1720,18-24,posgrado,empleado,medio,frecuente,baja,ninguna,alto,alto,ahorrar,hombre,0.4,0.8749999999999999
U1721,18-24,universidad,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.85
U1722,18-24,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,mujer,0.30000000000000004,0.8749999999999999
U1723,25-34,bachillerato,estudiante,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.75
U1724,25-34,bachillerato,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.7749999999999999
U1725,25-34,universidad,estudiante,,ocasional,ninguna,ninguna,medio,,ahorrar,hombre,0.30000000000000004,0.525
U1726,18-24,posgrado,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.85
U1727,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1728,18-24,bachillerato,estudiante,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.85
U1729,25-34,secundaria,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,mujer,0.30000000000000004,0.7749999999999999
U1730,25-34,secundaria,desempleado,,ocasional,ninguna,ninguna,medio,,presupuestar,hombre,0.30000000000000004,0.45
U1731,25-34,secundaria,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1732,25-34,secundaria,desempleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.675
U1733,25-34,posgrado,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U1734,25-34,universidad,empleado,medio,frecuente,ninguna,ninguna,alto,medio,presupuestar,hombre,0.325,0.7749999999999999
U1735,25-34,bachillerato,desempleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.675
U1736,18-24,universidad,empleado,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.8749999999999999
U1737,25-34,universidad,desempleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.675
U1738,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,mujer,0.30000000000000004,0.7749999999999999
U1739,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,mujer,0.30000000000000004,0.7749999999999999
U1740,18-24,bachillerato,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.85
U1741,25-34,universidad,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.7749999999999999
U1742,18-24,universidad,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.85
U1743,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1744,25-34,universidad,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.7749999999999999
U1745,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U1746,25-34,bachillerato,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.7749999999999999
U1747,18-24,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.8749999999999999
U1748,18-24,universidad,empleado,medio,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.8749999999999999
U1749,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1750,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,mujer,0.30000000000000004,0.7749999999999999
U1751,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,mujer,0.30000000000000004,0.7749999999999999
U1752,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U1753,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,mujer,0.30000000000000004,0.7749999999999999
U1754,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U1755,25-34,bachillerato,empleado,medio,frecuente,ninguna,ninguna,alto,medio,ahorrar,hombre,0.325,0.7749999999999999
U1756,25-34,universidad,estudiante,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.75
U1757,18-24,bachillerato,empleado,alto,ocasional,ninguna,ninguna,medio,alto,presupuestar,hombre,0.4,0.65
U1758,18-24,universidad,empleado,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.8749999999999999
U1759,18-24,universidad,estudiante,medio,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.85
U1760,18-24,universidad,empleado,medio,frecuente,ninguna,ninguna,alto,medio,planificar finanzas,mujer,0.325,0.8749999999999999
U1761,25-34,bachillerato,empleado,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.7749999999999999
U1762,18-24,posgrado,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.85
U1763,25-34,universidad,empleado,alto,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.7749999999999999
U1764,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,mujer,0.30000000000000004,0.7749999999999999
U1765,18-24,universidad,desempleado,,ocasional,ninguna,ninguna,medio,,ahorrar,hombre,0.30000000000000004,0.55
U1766,18-24,bachillerato,estudiante,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.85
U1767,25-34,universidad,empleado,medio,frecuente,baja,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.7749999999999999
U1768,18-24,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.8749999999999999
U1769,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,mujer,0.30000000000000004,0.7749999999999999
U1770,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U1771,18-24,bachillerato,estudiante,alto,frecuente,ninguna,básica,alto,alto,prepararse para invertir,hombre,0.825,0.85
U1772,25-34,universidad,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.75
U1773,18-24,bachillerato,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.85
U1774,25-34,bachillerato,empleado,,ocasional,ninguna,ninguna,medio,,ahorrar,hombre,0.30000000000000004,0.55
U1775,25-34,posgrado,empleado,medio,frecuente,ninguna,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.7749999999999999
U1776,25-34,bachillerato,empleado,alto,frecuente,ninguna,básica,alto,alto,prepararse para invertir,mujer,0.825,0.7749999999999999
U1777,18-24,universidad,empleado,medio,frecuente,baja,ninguna,alto,alto,ahorrar,hombre,0.4,0.8749999999999999
U1778,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1779,25-34,bachillerato,empleado,,ocasional,ninguna,ninguna,medio,,presupuestar,mujer,0.30000000000000004,0.55
U1780,18-24,posgrado,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,ahorrar,hombre,0.325,0.85
U1781,25-34,bachillerato,desempleado,,frecuente,ninguna,ninguna,alto,,presupuestar,mujer,0.30000000000000004,0.675
U1782,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1783,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U1784,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U1785,25-34,bachillerato,desempleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.675
U1786,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U1787,18-24,universidad,estudiante,bajo,frecuente,media,ninguna,alto,medio,entender deuda,hombre,0.325,0.85
U1788,18-24,bachillerato,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.85
U1789,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1790,25-34,secundaria,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1791,25-34,universidad,desempleado,bajo,frecuente,baja,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.675
U1792,25-34,bachillerato,estudiante,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.75
U1793,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U1794,18-24,bachillerato,empleado,alto,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.8749999999999999
U1795,18-24,bachillerato,estudiante,medio,frecuente,ninguna,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.85
U1796,18-24,universidad,desempleado,,frecuente,ninguna,ninguna,alto,,ahorrar,mujer,0.30000000000000004,0.775
U1797,25-34,secundaria,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.75
U1798,18-24,universidad,desempleado,alto,frecuente,ninguna,básica,alto,alto,prepararse para invertir,mujer,0.825,0.775
U1799,25-34,bachillerato,desempleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.675
U1800,25-34,bachillerato,desempleado,bajo,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.675
U1801,25-34,bachillerato,desempleado,medio,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.675
U1802,18-24,bachillerato,estudiante,medio,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.85
U1803,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U1804,25-34,secundaria,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.7749999999999999
U1805,18-24,universidad,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,presupuestar,hombre,0.325,0.85
