interaction_id,user_id,content_id,topic,affinity,completion,relevant,event,score,timestamp
I17439,U1453,C239,fraude,0.7,1,1,quiz_passed,0.7218,2025-07-12:00:00
I17440,U1453,C696,fraude,0.7,0,0,viewed,0.0465,2025-08-14:00:00
I17441,U1453,C944,hipotecas,0.7,1,1,completed,0.7845,2025-09-16:00:00
I17442,U1453,C267,hipotecas,0.7,1,1,completed,0.8333,2025-10-18:00:00
I17443,U1453,C239,hipotecas,0.7,1,1,completed,0.7988,2025-11-20:00:00
I17444,U1453,C312,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I17445,U1454,C506,planificacion,0.8,1,1,quiz_passed,0.8189,2025-01-00:00:00
I17446,U1454,C265,planificacion,0.8,0,0,viewed,0.1402,2025-02-02:00:00
I17447,U1454,C577,planificacion,0.8,0,0,viewed,0.131,2025-03-04:00:00
I17448,U1454,C701,inversion,0.05,1,0,completed,0.1211,2025-04-06:00:00
I17449,U1454,C275,ahorro,0.7,1,1,completed,0.821,2025-05-08:00:00
I17450,U1454,C734,cuentas bancarias,0.3,1,0,completed,0.3483,2025-06-10:00:00
I17451,U1454,C681,planificacion,0.8,1,1,quiz_passed,0.9183,2025-07-12:00:00
I17452,U1454,C874,planificacion,0.8,0,0,viewed,0.057,2025-08-14:00:00
I17453,U1454,C713,prestamos,0.1,1,0,quiz_passed,0.1913,2025-09-16:00:00
I17454,U1454,C109,planificacion,0.8,1,1,quiz_passed,0.8287,2025-10-18:00:00
I17455,U1454,C352,ahorro,0.7,1,1,completed,0.8047,2025-11-20:00:00
I17456,U1454,C819,deuda,0.1,1,0,quiz_passed,0.1453,2025-12-22:00:00
I17457,U1455,C795,ahorro,1.0,1,1,completed,1.0,2025-01-00:00:00
I17458,U1455,C446,fraude,0.7,1,1,completed,0.7058,2025-02-02:00:00
I17459,U1455,C307,planificacion,0.8,1,1,quiz_passed,0.8712,2025-03-04:00:00
I17460,U1455,C737,fraude,0.7,1,1,quiz_passed,0.7903,2025-04-06:00:00
I17461,U1455,C610,inversion,0.45,1,0,completed,0.544,2025-05-08:00:00
I17462,U1455,C137,hipotecas,0.7,1,1,completed,0.7405,2025-06-10:00:00
I17463,U1455,C701,inversion,0.45,0,0,viewed,0.0894,2025-07-12:00:00
I17464,U1455,C270,interes,0.8,1,1,completed,0.8029,2025-08-14:00:00
I17465,U1455,C594,ahorro,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I17466,U1455,C541,planificacion,0.8,1,1,completed,0.9463,2025-10-18:00:00
I17467,U1455,C558,inflacion,0.3,1,0,quiz_passed,0.4141,2025-11-20:00:00
I17468,U1455,C736,ahorro,1.0,1,1,completed,1.0,2025-12-22:00:00
I17469,U1456,C564,riesgo,0.1,0,0,viewed,0.0359,2025-01-00:00:00
I17470,U1456,C499,fraude,0.7,0,0,viewed,0.0203,2025-02-02:00:00
I17471,U1456,C448,deuda,0.1,1,0,quiz_passed,0.1546,2025-03-04:00:00
I17472,U1456,C630,planificacion,0.8,1,1,completed,0.9316,2025-04-06:00:00
I17473,U1456,C849,fraude,0.7,0,0,viewed,0.1243,2025-05-08:00:00
I17474,U1456,C769,cuentas bancarias,0.3,0,0,viewed,0.0401,2025-06-10:00:00
I17475,U1456,C858,cuentas bancarias,0.3,0,0,viewed,0.0045,2025-07-12:00:00
I17476,U1456,C564,planificacion,0.8,0,0,viewed,0.1004,2025-08-14:00:00
I17477,U1456,C644,inflacion,0.3,1,0,quiz_passed,0.429,2025-09-16:00:00
I17478,U1456,C662,fraude,0.7,0,0,viewed,0.0108,2025-10-18:00:00
I17479,U1456,C776,ahorro,0.7,1,1,quiz_passed,0.7954,2025-11-20:00:00
I17480,U1456,C790,planificacion,0.8,1,1,quiz_passed,0.9402,2025-12-22:00:00
I17481,U1457,C922,hipotecas,0.1,0,0,disliked,0.0217,2025-01-00:00:00
I17482,U1457,C971,planificacion,0.8,1,1,quiz_passed,0.87,2025-02-02:00:00
I17483,U1457,C573,ahorro,0.7,1,1,completed,0.8316,2025-03-04:00:00
I17484,U1457,C459,credito,1.0,0,0,viewed,0.0647,2025-04-06:00:00
I17485,U1457,C204,inflacion,0.9,1,1,quiz_passed,0.9651,2025-05-08:00:00
I17486,U1457,C351,prestamos,1.0,0,0,viewed,0.0115,2025-06-10:00:00
I17487,U1457,C269,credito,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I17488,U1457,C339,ahorro,0.7,0,0,disliked,0.1244,2025-08-14:00:00
I17489,U1457,C197,planificacion,0.8,1,1,quiz_passed,0.8871,2025-09-16:00:00
I17490,U1457,C813,tarjetas,0.8,1,1,completed,0.8646,2025-10-18:00:00
I17491,U1457,C146,interes,0.4,1,0,quiz_passed,0.4001,2025-11-20:00:00
I17492,U1457,C898,inflacion,0.9,1,1,quiz_passed,1.0,2025-12-22:00:00
I17493,U1458,C497,inflacion,0.3,0,0,viewed,0.1246,2025-01-00:00:00
I17494,U1458,C244,interes,0.8,1,1,quiz_passed,0.9433,2025-02-02:00:00
I17495,U1458,C513,inversion,0.45,1,0,completed,0.4553,2025-03-04:00:00
I17496,U1458,C203,ahorro,1.0,0,0,viewed,0.1045,2025-04-06:00:00
I17497,U1458,C491,ahorro,1.0,1,1,completed,1.0,2025-05-08:00:00
I17498,U1458,C194,ahorro,1.0,1,1,completed,1.0,2025-06-10:00:00
I17499,U1458,C640,interes,0.8,1,1,completed,0.8105,2025-07-12:00:00
I17500,U1458,C197,hipotecas,0.7,0,0,viewed,0.0312,2025-08-14:00:00
I17501,U1458,C433,inflacion,0.3,0,0,viewed,0.0029,2025-09-16:00:00
I17502,U1458,C445,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-10-18:00:00
I17503,U1458,C111,ahorro,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I17504,U1458,C341,fraude,0.7,0,0,viewed,0.1148,2025-12-22:00:00
I17505,U1459,C602,interes,0.8,1,1,quiz_passed,0.8567,2025-01-00:00:00
I17506,U1459,C201,inversion,0.45,0,0,viewed,0.1296,2025-02-02:00:00
I17507,U1459,C327,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I17508,U1459,C607,planificacion,0.8,1,1,quiz_passed,0.8566,2025-04-06:00:00
I17509,U1459,C725,prestamos,0.1,1,0,completed,0.2125,2025-05-08:00:00
I17510,U1459,C555,hipotecas,0.7,1,1,completed,0.7339,2025-06-10:00:00
I17511,U1459,C552,interes,0.8,1,1,completed,0.8535,2025-07-12:00:00
I17512,U1459,C614,hipotecas,0.7,1,1,quiz_passed,0.7612,2025-08-14:00:00
I17513,U1459,C808,riesgo,0.1,0,0,viewed,0.0746,2025-09-16:00:00
I17514,U1459,C585,cuentas bancarias,1.0,0,0,viewed,0.0045,2025-10-18:00:00
I17515,U1459,C980,fraude,0.7,0,0,viewed,0.0515,2025-11-20:00:00
I17516,U1459,C965,ahorro,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I17517,U1460,C361,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-01-00:00:00
I17518,U1460,C300,ahorro,1.0,0,0,disliked,0.134,2025-02-02:00:00
I17519,U1460,C313,planificacion,0.8,1,1,quiz_passed,0.9454,2025-03-04:00:00
I17520,U1460,C843,planificacion,0.8,0,0,viewed,0.1174,2025-04-06:00:00
I17521,U1460,C300,ahorro,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I17522,U1460,C148,deuda,0.1,1,0,completed,0.183,2025-06-10:00:00
I17523,U1460,C914,hipotecas,0.7,0,0,viewed,0.1385,2025-07-12:00:00
I17524,U1460,C521,cuentas bancarias,1.0,1,1,completed,1.0,2025-08-14:00:00
I17525,U1460,C526,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I17526,U1460,C787,interes,0.8,0,0,viewed,0.0206,2025-10-18:00:00
I17527,U1460,C331,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I17528,U1460,C194,interes,0.8,1,1,completed,0.8411,2025-12-22:00:00
I17529,U1461,C991,inversion,0.45,1,0,quiz_passed,0.5413,2025-01-00:00:00
I17530,U1461,C145,cuentas bancarias,1.0,1,1,completed,1.0,2025-02-02:00:00
I17531,U1461,C886,hipotecas,0.7,0,0,disliked,0.1048,2025-03-04:00:00
I17532,U1461,C103,hipotecas,0.7,1,1,completed,0.8296,2025-04-06:00:00
I17533,U1461,C384,interes,0.8,1,1,completed,0.8603,2025-05-08:00:00
I17534,U1461,C638,inversion,0.45,0,0,disliked,0.0333,2025-06-10:00:00
I17535,U1461,C834,prestamos,0.1,0,0,viewed,0.1443,2025-07-12:00:00
I17536,U1461,C860,credito,0.1,0,0,disliked,0.1229,2025-08-14:00:00
I17537,U1461,C132,fraude,0.7,0,0,viewed,0.0279,2025-09-16:00:00
I17538,U1461,C781,fraude,0.7,0,0,viewed,0.06,2025-10-18:00:00
I17539,U1461,C378,cuentas bancarias,1.0,1,1,completed,1.0,2025-11-20:00:00
I17540,U1461,C906,planificacion,0.8,1,1,quiz_passed,0.8559,2025-12-22:00:00
I17541,U1462,C191,inversion,1.0,1,1,quiz_passed,1.0,2025-01-00:00:00
I17542,U1462,C826,ahorro,1.0,0,0,viewed,0.11,2025-02-02:00:00
I17543,U1462,C836,ahorro,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I17544,U1462,C241,planificacion,0.8,0,0,viewed,0.1451,2025-04-06:00:00
I17545,U1462,C966,cuentas bancarias,1.0,0,0,disliked,0.0636,2025-05-08:00:00
I17546,U1462,C498,riesgo,1.0,0,0,viewed,0.1286,2025-06-10:00:00
I17547,U1462,C945,fraude,0.7,1,1,completed,0.7025,2025-07-12:00:00
I17548,U1462,C201,riesgo,1.0,1,1,completed,1.0,2025-08-14:00:00
I17549,U1462,C203,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I17550,U1462,C901,interes,0.8,0,0,disliked,0.0956,2025-10-18:00:00
I17551,U1462,C682,fraude,0.7,0,0,viewed,0.0991,2025-11-20:00:00
I17552,U1462,C962,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I17553,U1463,C737,ahorro,1.0,1,1,quiz_passed,1.0,2025-01-00:00:00
I17554,U1463,C541,fraude,0.7,1,1,completed,0.8245,2025-02-02:00:00
I17555,U1463,C545,planificacion,0.8,0,0,viewed,0.0612,2025-03-04:00:00
I17556,U1463,C803,ahorro,1.0,0,0,disliked,0.0869,2025-04-06:00:00
I17557,U1463,C845,ahorro,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I17558,U1463,C800,tarjetas,0.2,1,0,completed,0.2448,2025-06-10:00:00
I17559,U1463,C986,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I17560,U1463,C603,planificacion,0.8,0,0,viewed,0.1262,2025-08-14:00:00
I17561,U1463,C403,inversion,0.45,1,0,quiz_passed,0.524,2025-09-16:00:00
I17562,U1463,C518,inflacion,0.3,0,0,viewed,0.1196,2025-10-18:00:00
I17563,U1463,C228,ahorro,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I17564,U1463,C354,interes,0.8,0,0,viewed,0.0033,2025-12-22:00:00
I17565,U1464,C207,inversion,1.0,1,1,completed,1.0,2025-01-00:00:00
I17566,U1464,C214,inflacion,0.3,0,0,viewed,0.114,2025-02-02:00:00
I17567,U1464,C647,ahorro,1.0,0,0,viewed,0.0831,2025-03-04:00:00
I17568,U1464,C275,planificacion,0.8,0,0,viewed,0.0472,2025-04-06:00:00
I17569,U1464,C583,ahorro,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I17570,U1464,C666,fraude,0.7,0,0,viewed,0.0954,2025-06-10:00:00
I17571,U1464,C940,interes,0.8,1,1,completed,0.8147,2025-07-12:00:00
I17572,U1464,C691,ahorro,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I17573,U1464,C413,ahorro,1.0,1,1,completed,1.0,2025-09-16:00:00
I17574,U1464,C749,cuentas bancarias,1.0,0,0,viewed,0.1011,2025-10-18:00:00
I17575,U1464,C893,ahorro,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I17576,U1464,C315,planificacion,0.8,1,1,completed,0.9287,2025-12-22:00:00
I17577,U1465,C140,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-01-00:00:00
I17578,U1465,C585,inversion,0.45,0,0,viewed,0.1195,2025-02-02:00:00
I17579,U1465,C701,deuda,0.1,0,0,viewed,0.039,2025-03-04:00:00
I17580,U1465,C248,ahorro,1.0,1,1,quiz_passed,1.0,2025-04-06:00:00
I17581,U1465,C939,ahorro,1.0,1,1,completed,1.0,2025-05-08:00:00
I17582,U1465,C800,tarjetas,0.2,0,0,viewed,0.1064,2025-06-10:00:00
I17583,U1465,C723,fraude,0.7,0,0,viewed,0.0854,2025-07-12:00:00
I17584,U1465,C772,ahorro,1.0,1,1,completed,1.0,2025-08-14:00:00
I17585,U1465,C491,ahorro,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I17586,U1465,C126,deuda,0.1,0,0,viewed,0.0098,2025-10-18:00:00
I17587,U1465,C279,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I17588,U1465,C761,tarjetas,0.2,1,0,completed,0.288,2025-12-22:00:00
I17589,U1466,C641,inversion,1.0,1,1,completed,1.0,2025-01-00:00:00
I17590,U1466,C245,inversion,1.0,1,1,completed,1.0,2025-02-02:00:00
I17591,U1466,C989,riesgo,1.0,1,1,completed,1.0,2025-03-04:00:00
I17592,U1466,C696,diversificacion,1.0,1,1,quiz_passed,1.0,2025-04-06:00:00
I17593,U1466,C682,cuentas bancarias,1.0,1,1,completed,1.0,2025-05-08:00:00
I17594,U1466,C519,cuentas bancarias,1.0,0,0,viewed,0.0334,2025-06-10:00:00
I17595,U1466,C369,inflacion,0.3,0,0,viewed,0.1013,2025-07-12:00:00
I17596,U1466,C663,hipotecas,0.7,1,1,completed,0.793,2025-08-14:00:00
I17597,U1466,C659,fraude,0.7,1,1,completed,0.7334,2025-09-16:00:00
I17598,U1466,C714,prestamos,0.1,0,0,viewed,0.0085,2025-10-18:00:00
I17599,U1466,C351,fraude,0.7,0,0,viewed,0.141,2025-11-20:00:00
I17600,U1466,C995,interes,0.8,1,1,completed,0.8781,2025-12-22:00:00
I17601,U1467,C505,inversion,0.45,0,0,viewed,0.0051,2025-01-00:00:00
I17602,U1467,C684,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-02-02:00:00
I17603,U1467,C915,diversificacion,0.05,0,0,disliked,0.1356,2025-03-04:00:00
I17604,U1467,C975,fraude,0.7,1,1,quiz_passed,0.7687,2025-04-06:00:00
I17605,U1467,C878,planificacion,0.8,0,0,viewed,0.0958,2025-05-08:00:00
I17606,U1467,C907,hipotecas,0.7,1,1,completed,0.8292,2025-06-10:00:00
I17607,U1467,C426,ahorro,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I17608,U1467,C465,cuentas bancarias,1.0,1,1,completed,1.0,2025-08-14:00:00
I17609,U1467,C298,planificacion,0.8,1,1,quiz_passed,0.8151,2025-09-16:00:00
I17610,U1467,C841,interes,0.8,0,0,viewed,0.0958,2025-10-18:00:00
I17611,U1467,C680,ahorro,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I17612,U1467,C647,diversificacion,0.05,0,0,viewed,0.0876,2025-12-22:00:00
I17613,U1468,C906,tarjetas,0.2,1,0,quiz_passed,0.2446,2025-01-00:00:00
I17614,U1468,C455,inversion,0.45,1,0,completed,0.5004,2025-02-02:00:00
I17615,U1468,C969,prestamos,0.1,0,0,viewed,0.038,2025-03-04:00:00
I17616,U1468,C289,interes,0.8,1,1,quiz_passed,0.8586,2025-04-06:00:00
I17617,U1468,C183,tarjetas,0.2,0,0,viewed,0.0746,2025-05-08:00:00
I17618,U1468,C232,ahorro,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I17619,U1468,C866,ahorro,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I17620,U1468,C711,planificacion,0.8,1,1,quiz_passed,0.938,2025-08-14:00:00
I17621,U1468,C338,inversion,0.45,1,0,completed,0.4658,2025-09-16:00:00
I17622,U1468,C185,hipotecas,0.7,1,1,quiz_passed,0.8358,2025-10-18:00:00
I17623,U1468,C204,interes,0.8,0,0,viewed,0.0288,2025-11-20:00:00
I17624,U1468,C419,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I17625,U1469,C802,cuentas bancarias,1.0,0,0,disliked,0.1494,2025-01-00:00:00
I17626,U1469,C222,ahorro,1.0,1,1,quiz_passed,1.0,2025-02-02:00:00
I17627,U1469,C775,riesgo,0.1,0,0,viewed,0.0621,2025-03-04:00:00
I17628,U1469,C977,inversion,0.45,1,0,quiz_passed,0.5471,2025-04-06:00:00
I17629,U1469,C920,ahorro,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I17630,U1469,C892,ahorro,1.0,1,1,completed,1.0,2025-06-10:00:00
I17631,U1469,C739,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I17632,U1469,C728,hipotecas,0.7,1,1,completed,0.772,2025-08-14:00:00
I17633,U1469,C527,fraude,0.7,1,1,quiz_passed,0.7997,2025-09-16:00:00
I17634,U1469,C493,inversion,0.45,1,0,completed,0.5818,2025-10-18:00:00
I17635,U1469,C501,planificacion,0.8,1,1,quiz_passed,0.8542,2025-11-20:00:00
I17636,U1469,C889,ahorro,1.0,0,0,viewed,0.0522,2025-12-22:00:00
I17637,U1470,C996,planificacion,0.8,1,1,completed,0.9222,2025-01-00:00:00
I17638,U1470,C258,fraude,0.7,0,0,viewed,0.0059,2025-02-02:00:00
I17639,U1470,C252,interes,0.8,1,1,quiz_passed,0.8651,2025-03-04:00:00
I17640,U1470,C233,ahorro,1.0,1,1,quiz_passed,1.0,2025-04-06:00:00
I17641,U1470,C267,planificacion,0.8,1,1,completed,0.9008,2025-05-08:00:00
I17642,U1470,C257,ahorro,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I17643,U1470,C641,cuentas bancarias,1.0,0,0,viewed,0.0919,2025-07-12:00:00
I17644,U1470,C976,interes,0.8,0,0,viewed,0.1072,2025-08-14:00:00
I17645,U1470,C597,inversion,0.45,0,0,viewed,0.0284,2025-09-16:00:00
I17646,U1470,C476,fraude,0.7,0,0,viewed,0.0382,2025-10-18:00:00
I17647,U1470,C236,credito,0.1,1,0,quiz_passed,0.2457,2025-11-20:00:00
I17648,U1470,C587,fraude,0.7,0,0,viewed,0.1488,2025-12-22:00:00
I17649,U1471,C124,planificacion,0.8,1,1,completed,0.8274,2025-01-00:00:00
I17650,U1471,C677,interes,0.8,0,0,viewed,0.0196,2025-02-02:00:00
I17651,U1471,C925,planificacion,0.8,1,1,quiz_passed,0.8321,2025-03-04:00:00
I17652,U1471,C639,ahorro,1.0,0,0,viewed,0.1116,2025-04-06:00:00
I17653,U1471,C891,cuentas bancarias,1.0,0,0,viewed,0.0702,2025-05-08:00:00
I17654,U1471,C559,interes,0.8,0,0,disliked,0.1494,2025-06-10:00:00
I17655,U1471,C880,interes,0.8,1,1,completed,0.8026,2025-07-12:00:00
I17656,U1471,C989,fraude,0.7,1,1,quiz_passed,0.7057,2025-08-14:00:00
I17657,U1471,C628,ahorro,1.0,1,1,completed,1.0,2025-09-16:00:00
I17658,U1471,C997,fraude,0.7,1,1,completed,0.8332,2025-10-18:00:00
I17659,U1471,C154,hipotecas,0.7,1,1,quiz_passed,0.8069,2025-11-20:00:00
I17660,U1471,C853,inflacion,0.3,0,0,viewed,0.0605,2025-12-22:00:00
I17661,U1472,C106,cuentas bancarias,1.0,0,0,viewed,0.0887,2025-01-00:00:00
I17662,U1472,C483,planificacion,0.8,1,1,quiz_passed,0.9449,2025-02-02:00:00
I17663,U1472,C428,hipotecas,0.7,1,1,quiz_passed,0.8104,2025-03-04:00:00
I17664,U1472,C311,ahorro,1.0,0,0,viewed,0.0474,2025-04-06:00:00
I17665,U1472,C911,hipotecas,0.7,1,1,completed,0.7758,2025-05-08:00:00
I17666,U1472,C672,cuentas bancarias,1.0,1,1,completed,1.0,2025-06-10:00:00
I17667,U1472,C849,ahorro,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I17668,U1472,C347,hipotecas,0.7,1,1,completed,0.7158,2025-08-14:00:00
I17669,U1472,C906,interes,0.8,1,1,completed,0.8011,2025-09-16:00:00
I17670,U1472,C451,planificacion,0.8,1,1,quiz_passed,0.8971,2025-10-18:00:00
I17671,U1472,C212,planificacion,0.8,1,1,quiz_passed,0.8274,2025-11-20:00:00
I17672,U1472,C511,interes,0.8,0,0,viewed,0.1072,2025-12-22:00:00
I17673,U1473,C404,inflacion,0.3,0,0,viewed,0.0003,2025-01-00:00:00
I17674,U1473,C107,cuentas bancarias,1.0,1,1,completed,1.0,2025-02-02:00:00
I17675,U1473,C809,inversion,0.45,0,0,viewed,0.1153,2025-03-04:00:00
I17676,U1473,C190,riesgo,0.1,0,0,disliked,0.0369,2025-04-06:00:00
I17677,U1473,C669,cuentas bancarias,1.0,1,1,completed,1.0,2025-05-08:00:00
I17678,U1473,C632,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I17679,U1473,C276,tarjetas,0.2,0,0,viewed,0.1453,2025-07-12:00:00
I17680,U1473,C329,credito,0.1,0,0,viewed,0.0465,2025-08-14:00:00
I17681,U1473,C221,ahorro,1.0,0,0,viewed,0.0591,2025-09-16:00:00
I17682,U1473,C521,cuentas bancarias,1.0,0,0,viewed,0.0162,2025-10-18:00:00
I17683,U1473,C750,inversion,0.45,1,0,quiz_passed,0.5178,2025-11-20:00:00
I17684,U1473,C489,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I17685,U1474,C402,planificacion,0.8,0,0,viewed,0.0542,2025-01-00:00:00
I17686,U1474,C910,planificacion,0.8,1,1,quiz_passed,0.9212,2025-02-02:00:00
I17687,U1474,C185,interes,0.8,1,1,quiz_passed,0.9314,2025-03-04:00:00
I17688,U1474,C303,planificacion,0.8,1,1,quiz_passed,0.9231,2025-04-06:00:00
I17689,U1474,C747,inversion,0.45,1,0,completed,0.5756,2025-05-08:00:00
I17690,U1474,C995,tarjetas,0.2,0,0,viewed,0.0643,2025-06-10:00:00
I17691,U1474,C197,interes,0.8,0,0,disliked,0.0819,2025-07-12:00:00
I17692,U1474,C495,inversion,0.45,1,0,completed,0.5678,2025-08-14:00:00
I17693,U1474,C317,ahorro,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I17694,U1474,C909,hipotecas,0.7,1,1,quiz_passed,0.8162,2025-10-18:00:00
I17695,U1474,C859,inversion,0.45,0,0,viewed,0.0738,2025-11-20:00:00
I17696,U1474,C318,cuentas bancarias,1.0,1,1,completed,1.0,2025-12-22:00:00
I17697,U1475,C118,ahorro,1.0,1,1,completed,1.0,2025-01-00:00:00
I17698,U1475,C608,planificacion,0.8,1,1,quiz_passed,0.8298,2025-02-02:00:00
I17699,U1475,C179,interes,0.8,1,1,completed,0.8844,2025-03-04:00:00
I17700,U1475,C409,cuentas bancarias,1.0,1,1,completed,1.0,2025-04-06:00:00
I17701,U1475,C812,ahorro,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I17702,U1475,C465,hipotecas,0.7,1,1,completed,0.7026,2025-06-10:00:00
I17703,U1475,C194,planificacion,0.8,1,1,completed,0.8177,2025-07-12:00:00
I17704,U1475,C619,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I17705,U1475,C166,inflacion,0.3,1,0,quiz_passed,0.3239,2025-09-16:00:00
I17706,U1475,C738,tarjetas,0.2,1,0,completed,0.3286,2025-10-18:00:00
I17707,U1475,C401,inversion,0.45,0,0,disliked,0.1216,2025-11-20:00:00
I17708,U1475,C924,hipotecas,0.7,1,1,completed,0.8095,2025-12-22:00:00
I17709,U1476,C783,planificacion,0.8,1,1,quiz_passed,0.9239,2025-01-00:00:00
I17710,U1476,C934,diversificacion,0.05,1,0,completed,0.1931,2025-02-02:00:00
I17711,U1476,C883,planificacion,0.8,0,0,disliked,0.0992,2025-03-04:00:00
I17712,U1476,C431,fraude,0.7,1,1,quiz_passed,0.8479,2025-04-06:00:00
I17713,U1476,C646,interes,0.4,1,0,quiz_passed,0.4937,2025-05-08:00:00
I17714,U1476,C376,interes,0.4,1,0,quiz_passed,0.4373,2025-06-10:00:00
I17715,U1476,C359,interes,0.4,1,0,quiz_passed,0.4991,2025-07-12:00:00
I17716,U1476,C182,interes,0.4,0,0,viewed,0.0922,2025-08-14:00:00
I17717,U1476,C290,ahorro,0.7,0,0,viewed,0.114,2025-09-16:00:00
I17718,U1476,C234,tarjetas,0.2,1,0,quiz_passed,0.2775,2025-10-18:00:00
I17719,U1476,C139,interes,0.4,0,0,viewed,0.0096,2025-11-20:00:00
I17720,U1476,C832,tarjetas,0.2,1,0,completed,0.2913,2025-12-22:00:00
I17721,U1477,C326,fraude,0.7,1,1,quiz_passed,0.7361,2025-01-00:00:00
I17722,U1477,C883,cuentas bancarias,0.3,1,0,quiz_passed,0.3048,2025-02-02:00:00
I17723,U1477,C800,inversion,1.0,1,1,completed,1.0,2025-03-04:00:00
I17724,U1477,C593,planificacion,0.8,1,1,quiz_passed,0.8077,2025-04-06:00:00
I17725,U1477,C208,ahorro,0.7,0,0,viewed,0.0942,2025-05-08:00:00
I17726,U1477,C577,deuda,0.1,0,0,viewed,0.1126,2025-06-10:00:00
I17727,U1477,C524,riesgo,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I17728,U1477,C640,riesgo,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I17729,U1477,C658,riesgo,1.0,0,0,viewed,0.0857,2025-09-16:00:00
I17730,U1477,C128,diversificacion,1.0,1,1,quiz_passed,1.0,2025-10-18:00:00
I17731,U1477,C571,fraude,0.7,0,0,viewed,0.0176,2025-11-20:00:00
I17732,U1477,C101,riesgo,1.0,0,0,viewed,0.0719,2025-12-22:00:00
I17733,U1478,C364,planificacion,0.8,1,1,quiz_passed,0.8275,2025-01-00:00:00
I17734,U1478,C496,fraude,0.7,0,0,viewed,0.0138,2025-02-02:00:00
I17735,U1478,C386,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I17736,U1478,C767,interes,0.8,0,0,viewed,0.0023,2025-04-06:00:00
I17737,U1478,C724,ahorro,1.0,1,1,completed,1.0,2025-05-08:00:00
I17738,U1478,C879,fraude,0.7,1,1,quiz_passed,0.8379,2025-06-10:00:00
I17739,U1478,C828,ahorro,1.0,1,1,completed,1.0,2025-07-12:00:00
I17740,U1478,C763,hipotecas,0.7,1,1,quiz_passed,0.7088,2025-08-14:00:00
I17741,U1478,C595,inversion,0.45,0,0,viewed,0.0291,2025-09-16:00:00
I17742,U1478,C307,ahorro,1.0,0,0,disliked,0.1078,2025-10-18:00:00
I17743,U1478,C244,deuda,0.1,1,0,quiz_passed,0.1688,2025-11-20:00:00
I17744,U1478,C976,interes,0.8,0,0,viewed,0.1335,2025-12-22:00:00
I17745,U1479,C841,planificacion,0.8,0,0,viewed,0.066,2025-01-00:00:00
I17746,U1479,C192,cuentas bancarias,1.0,1,1,completed,1.0,2025-02-02:00:00
I17747,U1479,C887,credito,0.1,0,0,viewed,0.0071,2025-03-04:00:00
I17748,U1479,C403,credito,0.1,1,0,quiz_passed,0.1484,2025-04-06:00:00
I17749,U1479,C534,interes,0.8,1,1,quiz_passed,0.8107,2025-05-08:00:00
I17750,U1479,C841,inversion,0.45,1,0,quiz_passed,0.4502,2025-06-10:00:00
